NACA 4412                                       
 Alfa =  12.00000 Re =        0.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.45671
   0.99392  0.00292  0.26471
   0.98333  0.00577  0.17515
   0.97098  0.00904  0.09985
   0.95718  0.01262  0.03485
   0.94237  0.01638 -0.02344
   0.92696  0.02021 -0.07713
   0.91123  0.02403 -0.12639
   0.89533  0.02780 -0.17302
   0.87933  0.03149 -0.21756
   0.86327  0.03511 -0.25942
   0.84718  0.03864 -0.30056
   0.83106  0.04208 -0.33978
   0.81492  0.04544 -0.37853
   0.79875  0.04870 -0.41593
   0.78258  0.05188 -0.45297
   0.76638  0.05496 -0.49043
   0.75017  0.05796 -0.52650
   0.73395  0.06086 -0.56278
   0.71772  0.06368 -0.59884
   0.70148  0.06640 -0.63492
   0.68523  0.06902 -0.67157
   0.66898  0.07155 -0.70794
   0.65272  0.07398 -0.74438
   0.63645  0.07632 -0.78160
   0.62019  0.07855 -0.81972
   0.60392  0.08069 -0.85724
   0.58766  0.08272 -0.89646
   0.57140  0.08465 -0.93542
   0.55514  0.08647 -0.97628
   0.53889  0.08818 -1.01732
   0.52265  0.08978 -1.05957
   0.50642  0.09127 -1.10364
   0.49021  0.09264 -1.14821
   0.47402  0.09390 -1.19525
   0.45785  0.09503 -1.24426
   0.44172  0.09603 -1.29570
   0.42564  0.09690 -1.35074
   0.40965  0.09765 -1.41024
   0.39382  0.09824 -1.48494
   0.37817  0.09865 -1.54957
   0.36263  0.09885 -1.61006
   0.34716  0.09884 -1.66842
   0.33174  0.09863 -1.72583
   0.31639  0.09821 -1.78327
   0.30109  0.09757 -1.84091
   0.28586  0.09672 -1.89822
   0.27069  0.09564 -1.95688
   0.25561  0.09433 -2.01560
   0.24061  0.09280 -2.07648
   0.22571  0.09103 -2.13803
   0.21092  0.08902 -2.20195
   0.19626  0.08678 -2.26859
   0.18175  0.08429 -2.33765
   0.16741  0.08155 -2.41153
   0.15327  0.07856 -2.48981
   0.13937  0.07533 -2.57451
   0.12576  0.07185 -2.66661
   0.11254  0.06815 -2.76794
   0.09978  0.06426 -2.88091
   0.08762  0.06020 -3.00738
   0.07622  0.05606 -3.14840
   0.06572  0.05190 -3.30671
   0.05625  0.04782 -3.48138
   0.04786  0.04389 -3.67369
   0.04055  0.04017 -3.88152
   0.03423  0.03668 -4.10460
   0.02879  0.03343 -4.34218
   0.02411  0.03040 -4.59679
   0.02008  0.02756 -4.86382
   0.01660  0.02489 -5.14759
   0.01357  0.02236 -5.44484
   0.01095  0.01995 -5.75705
   0.00867  0.01764 -6.07876
   0.00671  0.01541 -6.40824
   0.00502  0.01324 -6.73067
   0.00360  0.01113 -7.03427
   0.00242  0.00906 -7.29123
   0.00148  0.00703 -7.46677
   0.00077  0.00504 -7.52153
   0.00029  0.00309 -7.40599
   0.00004  0.00120 -7.09965
   0.00001 -0.00064 -6.62258
   0.00020 -0.00249 -5.97252
   0.00065 -0.00436 -5.09623
   0.00137 -0.00623 -4.07808
   0.00239 -0.00805 -3.01361
   0.00369 -0.00980 -2.04222
   0.00527 -0.01148 -1.22361
   0.00712 -0.01307 -0.57538
   0.00925 -0.01459 -0.08561
   0.01167 -0.01603  0.27384
   0.01438 -0.01741  0.53331
   0.01744 -0.01873  0.71523
   0.02087 -0.02000  0.84007
   0.02476 -0.02123  0.92164
   0.02916 -0.02242  0.97050
   0.03419 -0.02357  0.99460
   0.03998 -0.02467  0.99973
   0.04667 -0.02572  0.99028
   0.05445 -0.02670  0.96971
   0.06345 -0.02758  0.94123
   0.07377 -0.02833  0.90747
   0.08543 -0.02891  0.87126
   0.09832 -0.02929  0.83477
   0.11223 -0.02947  0.79992
   0.12696 -0.02945  0.76767
   0.14228 -0.02924  0.73845
   0.15806 -0.02887  0.71215
   0.17418 -0.02837  0.68892
   0.19056 -0.02776  0.66791
   0.20714 -0.02707  0.64927
   0.22389 -0.02630  0.63261
   0.24078 -0.02549  0.61732
   0.25777 -0.02465  0.60353
   0.27484 -0.02379  0.59097
   0.29194 -0.02292  0.57896
   0.30901 -0.02207  0.56812
   0.32603 -0.02124  0.55776
   0.34301 -0.02043  0.54759
   0.35994 -0.01967  0.53774
   0.37686 -0.01894  0.52773
   0.39378 -0.01827  0.51673
   0.41076 -0.01762  0.50353
   0.42781 -0.01697  0.49349
   0.44491 -0.01629  0.48433
   0.46204 -0.01560  0.47626
   0.47921 -0.01490  0.46839
   0.49639 -0.01420  0.46087
   0.51357 -0.01350  0.45432
   0.53074 -0.01280  0.44767
   0.54790 -0.01211  0.44121
   0.56503 -0.01143  0.43506
   0.58215 -0.01076  0.42948
   0.59926 -0.01011  0.42342
   0.61635 -0.00947  0.41826
   0.63342 -0.00885  0.41236
   0.65049 -0.00825  0.40720
   0.66755 -0.00768  0.40178
   0.68459 -0.00712  0.39629
   0.70164 -0.00659  0.39141
   0.71867 -0.00608  0.38573
   0.73570 -0.00560  0.38072
   0.75273 -0.00514  0.37524
   0.76976 -0.00471  0.37036
   0.78678 -0.00431  0.36476
   0.80381 -0.00393  0.36006
   0.82084 -0.00357  0.35449
   0.83786 -0.00324  0.34966
   0.85489 -0.00294  0.34427
   0.87190 -0.00266  0.33942
   0.88889 -0.00241  0.33534
   0.90581 -0.00218  0.33064
   0.92258 -0.00197  0.32724
   0.93902 -0.00179  0.32505
   0.95483 -0.00163  0.32434
   0.96953 -0.00150  0.32848
   0.98258 -0.00139  0.33777
   0.99368 -0.00131  0.36156
   1.00000 -0.00126  0.45671
