NACA 4412                                       
 Alfa =   4.00000 Re =  1490000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.19457
   0.99392  0.00292  0.17707
   0.98333  0.00577  0.14381
   0.97098  0.00904  0.10469
   0.95718  0.01262  0.06186
   0.94237  0.01638  0.01838
   0.92696  0.02021 -0.02390
   0.91123  0.02403 -0.06391
   0.89533  0.02780 -0.10149
   0.87933  0.03149 -0.13697
   0.86327  0.03511 -0.17020
   0.84718  0.03864 -0.20188
   0.83106  0.04208 -0.23197
   0.81492  0.04544 -0.26089
   0.79875  0.04870 -0.28850
   0.78258  0.05188 -0.31542
   0.76638  0.05496 -0.34171
   0.75017  0.05796 -0.36712
   0.73395  0.06086 -0.39198
   0.71772  0.06368 -0.41635
   0.70148  0.06640 -0.44032
   0.68523  0.06902 -0.46411
   0.66898  0.07155 -0.48735
   0.65272  0.07398 -0.51045
   0.63645  0.07632 -0.53329
   0.62019  0.07855 -0.55620
   0.60392  0.08069 -0.57847
   0.58766  0.08272 -0.60101
   0.57140  0.08465 -0.62287
   0.55514  0.08647 -0.64483
   0.53889  0.08818 -0.66607
   0.52265  0.08978 -0.68677
   0.50642  0.09127 -0.70642
   0.49021  0.09264 -0.72419
   0.47402  0.09390 -0.74157
   0.45785  0.09503 -0.77160
   0.44172  0.09603 -0.87252
   0.42564  0.09690 -0.91854
   0.40965  0.09765 -0.93599
   0.39382  0.09824 -0.95630
   0.37817  0.09865 -0.97883
   0.36263  0.09885 -1.00242
   0.34716  0.09884 -1.02602
   0.33174  0.09863 -1.04881
   0.31639  0.09821 -1.07055
   0.30109  0.09757 -1.09088
   0.28586  0.09672 -1.10975
   0.27069  0.09564 -1.12726
   0.25561  0.09433 -1.14320
   0.24061  0.09280 -1.15775
   0.22571  0.09103 -1.17069
   0.21092  0.08902 -1.18209
   0.19626  0.08678 -1.19230
   0.18175  0.08429 -1.20032
   0.16741  0.08155 -1.20760
   0.15327  0.07856 -1.21283
   0.13937  0.07533 -1.21699
   0.12576  0.07185 -1.21958
   0.11254  0.06815 -1.22061
   0.09978  0.06426 -1.22110
   0.08762  0.06020 -1.21979
   0.07622  0.05606 -1.21819
   0.06572  0.05190 -1.21541
   0.05625  0.04782 -1.21225
   0.04786  0.04389 -1.20791
   0.04055  0.04017 -1.20290
   0.03423  0.03668 -1.19589
   0.02879  0.03343 -1.18778
   0.02411  0.03040 -1.17599
   0.02008  0.02756 -1.16108
   0.01660  0.02489 -1.14107
   0.01357  0.02236 -1.11462
   0.01095  0.01995 -1.07929
   0.00867  0.01764 -1.03304
   0.00671  0.01541 -0.97276
   0.00502  0.01324 -0.89390
   0.00360  0.01113 -0.79260
   0.00242  0.00906 -0.66536
   0.00148  0.00703 -0.50585
   0.00077  0.00504 -0.31629
   0.00029  0.00309 -0.09808
   0.00004  0.00120  0.13167
   0.00001 -0.00064  0.35870
   0.00020 -0.00249  0.57622
   0.00065 -0.00436  0.76693
   0.00137 -0.00623  0.90669
   0.00239 -0.00805  0.98302
   0.00369 -0.00980  0.99903
   0.00527 -0.01148  0.96992
   0.00712 -0.01307  0.91260
   0.00925 -0.01459  0.84264
   0.01167 -0.01603  0.76804
   0.01438 -0.01741  0.69484
   0.01744 -0.01873  0.62566
   0.02087 -0.02000  0.56218
   0.02476 -0.02123  0.50382
   0.02916 -0.02242  0.45167
   0.03419 -0.02357  0.40449
   0.03998 -0.02467  0.36263
   0.04667 -0.02572  0.32547
   0.05445 -0.02670  0.29322
   0.06345 -0.02758  0.26598
   0.07377 -0.02833  0.24312
   0.08543 -0.02891  0.22540
   0.09832 -0.02929  0.21181
   0.11223 -0.02947  0.20222
   0.12696 -0.02945  0.19612
   0.14228 -0.02924  0.19233
   0.15806 -0.02887  0.19047
   0.17418 -0.02837  0.19024
   0.19056 -0.02776  0.19086
   0.20714 -0.02707  0.19213
   0.22389 -0.02630  0.19405
   0.24078 -0.02549  0.19605
   0.25777 -0.02465  0.19816
   0.27484 -0.02379  0.20037
   0.29194 -0.02292  0.20204
   0.30901 -0.02207  0.20370
   0.32603 -0.02124  0.20478
   0.34301 -0.02043  0.20528
   0.35994 -0.01967  0.20508
   0.37686 -0.01894  0.20387
   0.39378 -0.01827  0.20088
   0.41076 -0.01762  0.19527
   0.42781 -0.01697  0.19211
   0.44491 -0.01629  0.18993
   0.46204 -0.01560  0.18875
   0.47921 -0.01490  0.18793
   0.49639 -0.01420  0.18749
   0.51357 -0.01350  0.18751
   0.53074 -0.01280  0.18752
   0.54790 -0.01211  0.18762
   0.56503 -0.01143  0.18783
   0.58215 -0.01076  0.18815
   0.59926 -0.01011  0.18832
   0.61635 -0.00947  0.18868
   0.63342 -0.00885  0.18875
   0.65049 -0.00825  0.18891
   0.66755 -0.00768  0.18896
   0.68459 -0.00712  0.18890
   0.70164 -0.00659  0.18889
   0.71867 -0.00608  0.18861
   0.73570 -0.00560  0.18840
   0.75273 -0.00514  0.18800
   0.76976 -0.00471  0.18769
   0.78678 -0.00431  0.18717
   0.80381 -0.00393  0.18675
   0.82084 -0.00357  0.18616
   0.83786 -0.00324  0.18571
   0.85489 -0.00294  0.18507
   0.87190 -0.00266  0.18474
   0.88889 -0.00241  0.18458
   0.90581 -0.00218  0.18452
   0.92258 -0.00197  0.18491
   0.93902 -0.00179  0.18588
   0.95483 -0.00163  0.18753
   0.96953 -0.00150  0.19031
   0.98258 -0.00139  0.19357
   0.99368 -0.00131  0.19797
   1.00000 -0.00126  0.19457
