E387                                            
 Alfa =  15.00000 Re =   100000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000 -0.40422
   0.99677  0.00043 -0.40494
   0.98729  0.00180 -0.40708
   0.97198  0.00423 -0.41056
   0.95128  0.00763 -0.41532
   0.92554  0.01184 -0.42139
   0.89510  0.01679 -0.42880
   0.86035  0.02242 -0.43758
   0.82183  0.02866 -0.44778
   0.78007  0.03540 -0.45947
   0.73567  0.04249 -0.47274
   0.68922  0.04975 -0.48773
   0.64136  0.05696 -0.50463
   0.59272  0.06390 -0.52369
   0.54394  0.07020 -0.54524
   0.49549  0.07546 -0.56985
   0.44767  0.07936 -0.59832
   0.40077  0.08173 -0.63169
   0.35505  0.08247 -0.67138
   0.31078  0.08156 -0.71925
   0.26813  0.07908 -0.77799
   0.22742  0.07529 -0.85108
   0.18906  0.07037 -0.94391
   0.15345  0.06448 -1.06582
   0.12094  0.05775 -1.24080
   0.09185  0.05033 -1.54126
   0.06643  0.04238 -1.55437
   0.04493  0.03408 -1.57026
   0.02748  0.02562 -1.59133
   0.01423  0.01726 -1.62335
   0.00519  0.00931 -1.69136
   0.00044  0.00234 -1.92808
   0.00091 -0.00286 -0.71169
   0.00717 -0.00682  0.97458
   0.01890 -0.01017  0.96737
   0.03596 -0.01265  0.84299
   0.05827 -0.01425  0.73206
   0.08569 -0.01500  0.63823
   0.11800 -0.01502  0.56652
   0.15490 -0.01441  0.50554
   0.19599 -0.01329  0.45594
   0.24083 -0.01177  0.41311
   0.28892 -0.00998  0.37538
   0.33968 -0.00804  0.34087
   0.39252 -0.00605  0.30871
   0.44679 -0.00410  0.27823
   0.50182 -0.00228  0.24849
   0.55694 -0.00065  0.21888
   0.61147  0.00074  0.18899
   0.66472  0.00186  0.15844
   0.71602  0.00268  0.12625
   0.76475  0.00320  0.09230
   0.81027  0.00342  0.05550
   0.85202  0.00337  0.01591
   0.88944  0.00307 -0.02859
   0.92205  0.00258 -0.07856
   0.94942  0.00196 -0.13718
   0.97118  0.00132 -0.20027
   0.98705  0.00071 -0.27107
   0.99674  0.00021 -0.36181
   1.00000  0.00000 -0.40422
