E387                                            
 Alfa =  17.00000 Re =   100000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000 -0.47800
   0.99677  0.00043 -0.47868
   0.98729  0.00180 -0.48069
   0.97198  0.00423 -0.48393
   0.95128  0.00763 -0.48838
   0.92554  0.01184 -0.49402
   0.89510  0.01679 -0.50089
   0.86035  0.02242 -0.50900
   0.82183  0.02866 -0.51838
   0.78007  0.03540 -0.52907
   0.73567  0.04249 -0.54113
   0.68922  0.04975 -0.55463
   0.64136  0.05696 -0.56968
   0.59272  0.06390 -0.58644
   0.54394  0.07020 -0.60509
   0.49549  0.07546 -0.62597
   0.44767  0.07936 -0.64960
   0.40077  0.08173 -0.67660
   0.35505  0.08247 -0.70780
   0.31078  0.08156 -0.74425
   0.26813  0.07908 -0.78746
   0.22742  0.07529 -0.83928
   0.18906  0.07037 -0.90246
   0.15345  0.06448 -0.98170
   0.12094  0.05775 -1.08695
   0.09185  0.05033 -1.26346
   0.06643  0.04238 -1.36427
   0.04493  0.03408 -1.37615
   0.02748  0.02562 -1.39179
   0.01423  0.01726 -1.41464
   0.00519  0.00931 -1.46039
   0.00044  0.00234 -1.64134
   0.00091 -0.00286 -0.75037
   0.00717 -0.00682  0.95791
   0.01890 -0.01017  0.98106
   0.03596 -0.01265  0.87281
   0.05827 -0.01425  0.76758
   0.08569 -0.01500  0.67512
   0.11800 -0.01502  0.60259
   0.15490 -0.01441  0.53959
   0.19599 -0.01329  0.48752
   0.24083 -0.01177  0.44174
   0.28892 -0.00998  0.40089
   0.33968 -0.00804  0.36325
   0.39252 -0.00605  0.32775
   0.44679 -0.00410  0.29398
   0.50182 -0.00228  0.26080
   0.55694 -0.00065  0.22765
   0.61147  0.00074  0.19415
   0.66472  0.00186  0.15981
   0.71602  0.00268  0.12368
   0.76475  0.00320  0.08563
   0.81027  0.00342  0.04450
   0.85202  0.00337  0.00040
   0.88944  0.00307 -0.04886
   0.92205  0.00258 -0.10377
   0.94942  0.00196 -0.16755
   0.97118  0.00132 -0.23551
   0.98705  0.00071 -0.31102
   0.99674  0.00021 -0.40876
   1.00000  0.00000 -0.47800
