E387                                            
 Alfa =  11.00000 Re =   100000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000 -0.08953
   0.99677  0.00043 -0.09001
   0.98729  0.00180 -0.09168
   0.97198  0.00423 -0.09417
   0.95128  0.00763 -0.09734
   0.92554  0.01184 -0.10107
   0.89510  0.01679 -0.10568
   0.86035  0.02242 -0.11554
   0.82183  0.02866 -0.13189
   0.78007  0.03540 -0.15598
   0.73567  0.04249 -0.19033
   0.68922  0.04975 -0.23775
   0.64136  0.05696 -0.30094
   0.59272  0.06390 -0.38319
   0.54394  0.07020 -0.48521
   0.49549  0.07546 -0.60347
   0.44767  0.07936 -0.73009
   0.40077  0.08173 -0.85900
   0.35505  0.08247 -0.98243
   0.31078  0.08156 -1.09606
   0.26813  0.07908 -1.19794
   0.22742  0.07529 -1.30236
   0.18906  0.07037 -1.41701
   0.15345  0.06448 -1.55521
   0.12094  0.05775 -1.74306
   0.09185  0.05033 -2.03942
   0.06643  0.04238 -2.54343
   0.04493  0.03408 -3.26088
   0.02748  0.02562 -3.65512
   0.01423  0.01726 -3.74081
   0.00519  0.00931 -3.88090
   0.00044  0.00234 -4.30907
   0.00091 -0.00286 -2.44334
   0.00717 -0.00682  0.86099
   0.01890 -0.01017  0.99736
   0.03596 -0.01265  0.90067
   0.05827 -0.01425  0.78741
   0.08569 -0.01500  0.68859
   0.11800 -0.01502  0.61165
   0.15490 -0.01441  0.54876
   0.19599 -0.01329  0.49851
   0.24083 -0.01177  0.45692
   0.28892 -0.00998  0.42164
   0.33968 -0.00804  0.39100
   0.39252 -0.00605  0.36349
   0.44679 -0.00410  0.33891
   0.50182 -0.00228  0.31589
   0.55694 -0.00065  0.29391
   0.61147  0.00074  0.27264
   0.66472  0.00186  0.25163
   0.71602  0.00268  0.23017
   0.76475  0.00320  0.20806
   0.81027  0.00342  0.18448
   0.85202  0.00337  0.15948
   0.88944  0.00307  0.13144
   0.92205  0.00258  0.09977
   0.94942  0.00196  0.06205
   0.97118  0.00132  0.02135
   0.98705  0.00071 -0.02416
   0.99674  0.00021 -0.08109
   1.00000  0.00000 -0.08953
