NACA 0012                                       
 Alfa =  12.00000 Re =   436000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.05101
   0.99372  0.00214  0.05037
   0.98277  0.00365  0.04863
   0.96999  0.00539  0.04445
   0.95567  0.00731  0.03858
   0.94026  0.00934  0.03109
   0.92422  0.01142  0.02197
   0.90784  0.01350  0.01132
   0.89128  0.01556 -0.00080
   0.87462  0.01759 -0.01431
   0.85793  0.01959 -0.02909
   0.84120  0.02155 -0.04510
   0.82446  0.02348 -0.06223
   0.80771  0.02537 -0.08041
   0.79095  0.02723 -0.09951
   0.77419  0.02905 -0.11951
   0.75742  0.03083 -0.14026
   0.74066  0.03257 -0.16174
   0.72389  0.03428 -0.18389
   0.70712  0.03594 -0.20662
   0.69035  0.03757 -0.22997
   0.67359  0.03916 -0.25381
   0.65683  0.04071 -0.27817
   0.64008  0.04221 -0.30313
   0.62333  0.04367 -0.32856
   0.60659  0.04509 -0.35444
   0.58987  0.04646 -0.38099
   0.57315  0.04778 -0.40807
   0.55645  0.04905 -0.43580
   0.53976  0.05026 -0.46416
   0.52309  0.05143 -0.49325
   0.50644  0.05253 -0.52319
   0.48980  0.05357 -0.55395
   0.47319  0.05455 -0.58549
   0.45660  0.05546 -0.61820
   0.44004  0.05630 -0.65182
   0.42351  0.05707 -0.68672
   0.40701  0.05776 -0.72281
   0.39055  0.05837 -0.76042
   0.37412  0.05889 -0.79945
   0.35774  0.05932 -0.84010
   0.34140  0.05965 -0.88272
   0.32511  0.05988 -0.92730
   0.30888  0.06000 -0.97413
   0.29272  0.06001 -1.02351
   0.27662  0.05989 -1.07557
   0.26060  0.05965 -1.13089
   0.24467  0.05927 -1.18974
   0.22884  0.05875 -1.25258
   0.21313  0.05807 -1.32001
   0.19755  0.05723 -1.39300
   0.18214  0.05622 -1.47206
   0.16693  0.05503 -1.55820
   0.15196  0.05365 -1.65299
   0.13730  0.05207 -1.75742
   0.12303  0.05029 -1.87319
   0.10929  0.04832 -2.00159
   0.09622  0.04618 -2.14376
   0.08399  0.04389 -2.29973
   0.07278  0.04150 -2.46839
   0.06271  0.03908 -2.64644
   0.05380  0.03667 -2.83142
   0.04603  0.03431 -3.03359
   0.03929  0.03203 -3.31934
   0.03346  0.02983 -3.88997
   0.02840  0.02771 -4.88261
   0.02399  0.02566 -5.18298
   0.02013  0.02367 -5.22467
   0.01674  0.02173 -5.26815
   0.01376  0.01982 -5.32490
   0.01114  0.01793 -5.41217
   0.00883  0.01606 -5.55687
   0.00682  0.01419 -5.77760
   0.00508  0.01231 -6.07021
   0.00360  0.01041 -6.35201
   0.00238  0.00851 -6.52822
   0.00141  0.00659 -6.53219
   0.00070  0.00467 -6.32741
   0.00025  0.00277 -5.91293
   0.00003  0.00091 -5.32489
   0.00003 -0.00091 -4.63512
   0.00025 -0.00277 -3.85846
   0.00070 -0.00467 -3.02837
   0.00141 -0.00659 -2.20685
   0.00238 -0.00851 -1.46613
   0.00360 -0.01041 -0.83340
   0.00508 -0.01231 -0.32192
   0.00682 -0.01419  0.07696
   0.00883 -0.01606  0.37746
   0.01114 -0.01793  0.60049
   0.01376 -0.01982  0.75937
   0.01674 -0.02173  0.86920
   0.02013 -0.02367  0.94053
   0.02399 -0.02566  0.98156
   0.02840 -0.02771  0.99867
   0.03346 -0.02983  0.99687
   0.03929 -0.03203  0.97986
   0.04603 -0.03431  0.95086
   0.05380 -0.03667  0.91226
   0.06271 -0.03908  0.86724
   0.07278 -0.04150  0.81735
   0.08399 -0.04389  0.76599
   0.09622 -0.04618  0.71481
   0.10929 -0.04832  0.66550
   0.12303 -0.05029  0.61922
   0.13730 -0.05207  0.57616
   0.15196 -0.05365  0.53663
   0.16693 -0.05503  0.50063
   0.18214 -0.05622  0.46765
   0.19755 -0.05723  0.43767
   0.21313 -0.05807  0.41032
   0.22884 -0.05875  0.38537
   0.24467 -0.05927  0.36251
   0.26060 -0.05965  0.34157
   0.27662 -0.05989  0.32237
   0.29272 -0.06001  0.30481
   0.30888 -0.06000  0.28858
   0.32511 -0.05988  0.27364
   0.34140 -0.05965  0.25986
   0.35774 -0.05932  0.24716
   0.37412 -0.05889  0.23529
   0.39055 -0.05837  0.22432
   0.40701 -0.05776  0.21415
   0.42351 -0.05707  0.20459
   0.44004 -0.05630  0.19581
   0.45660 -0.05546  0.18749
   0.47319 -0.05455  0.17966
   0.48980 -0.05357  0.17228
   0.50644 -0.05253  0.16548
   0.52309 -0.05143  0.15883
   0.53976 -0.05026  0.15286
   0.55645 -0.04905  0.14692
   0.57315 -0.04778  0.14131
   0.58987 -0.04646  0.13609
   0.60659 -0.04509  0.13097
   0.62333 -0.04367  0.12622
   0.64008 -0.04221  0.12153
   0.65683 -0.04071  0.11701
   0.67359 -0.03916  0.11282
   0.69035 -0.03757  0.10853
   0.70712 -0.03594  0.10467
   0.72389 -0.03428  0.10077
   0.74066 -0.03257  0.09701
   0.75742 -0.03083  0.09350
   0.77419 -0.02905  0.08989
   0.79095 -0.02723  0.08656
   0.80771 -0.02537  0.08353
   0.82446 -0.02348  0.08014
   0.84120 -0.02155  0.07751
   0.85793 -0.01959  0.07450
   0.87462 -0.01759  0.07189
   0.89128 -0.01556  0.06953
   0.90784 -0.01350  0.06711
   0.92422 -0.01142  0.06513
   0.94026 -0.00934  0.06330
   0.95567 -0.00731  0.06167
   0.96999 -0.00539  0.06048
   0.98277 -0.00365  0.05962
   0.99372 -0.00214  0.05893
   1.00000 -0.00126  0.05101
