NACA 0012                                       
 Alfa =   4.00000 Re =   436000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00126  0.13563
   0.99372  0.00214  0.12438
   0.98277  0.00365  0.10217
   0.96999  0.00539  0.07862
   0.95567  0.00731  0.05453
   0.94026  0.00934  0.03114
   0.92422  0.01142  0.00870
   0.90784  0.01350 -0.01228
   0.89128  0.01556 -0.03195
   0.87462  0.01759 -0.05054
   0.85793  0.01959 -0.06812
   0.84120  0.02155 -0.08484
   0.82446  0.02348 -0.10095
   0.80771  0.02537 -0.11649
   0.79095  0.02723 -0.13153
   0.77419  0.02905 -0.14634
   0.75742  0.03083 -0.16070
   0.74066  0.03257 -0.17496
   0.72389  0.03428 -0.18906
   0.70712  0.03594 -0.20293
   0.69035  0.03757 -0.21691
   0.67359  0.03916 -0.23082
   0.65683  0.04071 -0.24463
   0.64008  0.04221 -0.25867
   0.62333  0.04367 -0.27276
   0.60659  0.04509 -0.28672
   0.58987  0.04646 -0.30101
   0.57315  0.04778 -0.31531
   0.55645  0.04905 -0.32977
   0.53976  0.05026 -0.34437
   0.52309  0.05143 -0.35907
   0.50644  0.05253 -0.37395
   0.48980  0.05357 -0.38896
   0.47319  0.05455 -0.40369
   0.45660  0.05546 -0.41870
   0.44004  0.05630 -0.43327
   0.42351  0.05707 -0.44786
   0.40701  0.05776 -0.46187
   0.39055  0.05837 -0.47675
   0.37412  0.05889 -0.49510
   0.35774  0.05932 -0.52486
   0.34140  0.05965 -0.57578
   0.32511  0.05988 -0.63429
   0.30888  0.06000 -0.64561
   0.29272  0.06001 -0.66149
   0.27662  0.05989 -0.67946
   0.26060  0.05965 -0.69918
   0.24467  0.05927 -0.72052
   0.22884  0.05875 -0.74351
   0.21313  0.05807 -0.76822
   0.19755  0.05723 -0.79479
   0.18214  0.05622 -0.82322
   0.16693  0.05503 -0.85369
   0.15196  0.05365 -0.88639
   0.13730  0.05207 -0.92146
   0.12303  0.05029 -0.95924
   0.10929  0.04832 -0.99966
   0.09622  0.04618 -1.04290
   0.08399  0.04389 -1.08861
   0.07278  0.04150 -1.13651
   0.06271  0.03908 -1.18564
   0.05380  0.03667 -1.23542
   0.04603  0.03431 -1.28463
   0.03929  0.03203 -1.33284
   0.03346  0.02983 -1.37915
   0.02840  0.02771 -1.42265
   0.02399  0.02566 -1.46225
   0.02013  0.02367 -1.49710
   0.01674  0.02173 -1.52465
   0.01376  0.01982 -1.54308
   0.01114  0.01793 -1.54743
   0.00883  0.01606 -1.53331
   0.00682  0.01419 -1.49589
   0.00508  0.01231 -1.42396
   0.00360  0.01041 -1.30763
   0.00238  0.00851 -1.14134
   0.00141  0.00659 -0.91930
   0.00070  0.00467 -0.64828
   0.00025  0.00277 -0.34527
   0.00003  0.00091 -0.04157
   0.00003 -0.00091  0.24323
   0.00025 -0.00277  0.49601
   0.00070 -0.00467  0.70640
   0.00141 -0.00659  0.86043
   0.00238 -0.00851  0.95389
   0.00360 -0.01041  0.99555
   0.00508 -0.01231  0.99594
   0.00682 -0.01419  0.96748
   0.00883 -0.01606  0.92065
   0.01114 -0.01793  0.86216
   0.01376 -0.01982  0.79785
   0.01674 -0.02173  0.73123
   0.02013 -0.02367  0.66359
   0.02399 -0.02566  0.59665
   0.02840 -0.02771  0.53148
   0.03346 -0.02983  0.46814
   0.03929 -0.03203  0.40715
   0.04603 -0.03431  0.34866
   0.05380 -0.03667  0.29335
   0.06271 -0.03908  0.24167
   0.07278 -0.04150  0.19395
   0.08399 -0.04389  0.15120
   0.09622 -0.04618  0.11342
   0.10929 -0.04832  0.08031
   0.12303 -0.05029  0.05238
   0.13730 -0.05207  0.02820
   0.15196 -0.05365  0.00817
   0.16693 -0.05503 -0.00873
   0.18214 -0.05622 -0.02290
   0.19755 -0.05723 -0.03461
   0.21313 -0.05807 -0.04422
   0.22884 -0.05875 -0.05205
   0.24467 -0.05927 -0.05846
   0.26060 -0.05965 -0.06344
   0.27662 -0.05989 -0.06728
   0.29272 -0.06001 -0.07009
   0.30888 -0.06000 -0.07199
   0.32511 -0.05988 -0.07320
   0.34140 -0.05965 -0.07360
   0.35774 -0.05932 -0.07342
   0.37412 -0.05889 -0.07279
   0.39055 -0.05837 -0.07163
   0.40701 -0.05776 -0.06998
   0.42351 -0.05707 -0.06810
   0.44004 -0.05630 -0.06572
   0.45660 -0.05546 -0.06311
   0.47319 -0.05455 -0.06032
   0.48980 -0.05357 -0.05717
   0.50644 -0.05253 -0.05381
   0.52309 -0.05143 -0.05028
   0.53976 -0.05026 -0.04645
   0.55645 -0.04905 -0.04250
   0.57315 -0.04778 -0.03838
   0.58987 -0.04646 -0.03398
   0.60659 -0.04509 -0.02942
   0.62333 -0.04367 -0.02462
   0.64008 -0.04221 -0.01966
   0.65683 -0.04071 -0.01441
   0.67359 -0.03916 -0.00889
   0.69035 -0.03757 -0.00313
   0.70712 -0.03594  0.00303
   0.72389 -0.03428  0.00945
   0.74066 -0.03257  0.01625
   0.75742 -0.03083  0.02331
   0.77419 -0.02905  0.03060
   0.79095 -0.02723  0.03792
   0.80771 -0.02537  0.04504
   0.82446 -0.02348  0.05159
   0.84120 -0.02155  0.05738
   0.85793 -0.01959  0.06240
   0.87462 -0.01759  0.06682
   0.89128 -0.01556  0.07046
   0.90784 -0.01350  0.07333
   0.92422 -0.01142  0.07552
   0.94026 -0.00934  0.07715
   0.95567 -0.00731  0.07834
   0.96999 -0.00539  0.07923
   0.98277 -0.00365  0.07995
   0.99372 -0.00214  0.10271
   1.00000 -0.00126  0.13563
