DOUGLAS LA203A AIRFOIL                          
 Alfa =  17.00000 Re =   250000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.54473
   0.99394  0.00238466.85843
   0.98615  0.00442470.51822
   0.97667  0.00639499.38623
   0.96552  0.00821  0.14157
   0.95274  0.00984464.97437
   0.93839  0.01122407.68533
   0.92250  0.01230404.48627
   0.90514  0.01306406.12543
   0.88637  0.01345421.83249
   0.86625  0.01348*********
   0.84486  0.01309*********
   0.82226  0.01231542.92493
   0.79855  0.01115473.13834
   0.77379  0.00960449.99860
   0.74809  0.00769439.74344
   0.72152  0.00545434.65048
   0.69419  0.00292432.12433
   0.66619  0.00014431.20731
   0.63762 -0.00282431.35608
   0.60858 -0.00592432.44254
   0.57917 -0.00905434.31601
   0.54949 -0.01210436.98267
   0.51965 -0.01495439.95773
   0.48976 -0.01753443.39606
   0.45992 -0.01983447.51376
   0.43023 -0.02183452.20294
   0.40080 -0.02351457.56778
   0.37173 -0.02492463.73737
   0.34313 -0.02612471.56094
   0.31509 -0.02718481.27170
   0.28772 -0.02812493.95157
   0.26111 -0.02897511.01175
   0.23535 -0.02972533.18402
   0.21054 -0.03040565.21747
   0.18676 -0.03102612.06848
   0.16409 -0.03156686.56378
   0.14263 -0.03202833.89575
   0.12243 -0.03241*********
   0.10358 -0.03269*********
   0.08613 -0.03266*********
   0.07016 -0.03287*********
   0.05571 -0.03268*********
   0.04285 -0.03221-52.67033
   0.03160 -0.03132-17.42141
   0.02201 -0.02964 -2.92618
   0.01413 -0.02652  0.80001
   0.00796 -0.02154  0.95308
   0.00354 -0.01514  0.85842
   0.00089 -0.00802  0.94883
   0.00000  0.00000 -5.87856
   1.00000  0.00000-18.11612
   0.99394  0.00304494.56882
   0.98615  0.00588511.30383
   0.97667  0.00898500.21478
   0.96552  0.01241470.37494
   0.95274  0.01616-89.70694
   0.93839  0.02026406.23126
   0.92250  0.02470402.12390
   0.90514  0.02949402.07993
   0.88637  0.03463404.43939
   0.86625  0.04011403.39838
   0.84486  0.04594-90.44295
   0.82226  0.05209*********
   0.79855  0.05855541.22827
   0.77379  0.06529458.12601
   0.74809  0.07229436.47342
   0.72152  0.07999423.66632
   0.69419  0.08680420.32745
   0.66619  0.09406416.58511
   0.63762  0.10109414.51056
   0.60858  0.10764413.37158
   0.57917  0.11357412.86829
   0.54949  0.11877413.30920
   0.51965  0.12318414.04959
   0.48976  0.12674414.55850
   0.45992  0.12944415.72342
   0.43023  0.13122417.25293
   0.40080  0.13209419.13364
   0.37173  0.13207420.69531
   0.34313  0.13118423.55881
   0.31509  0.12944426.77350
   0.28772  0.12685431.37659
   0.26111  0.12342440.12256
   0.23535  0.11923449.39645
   0.21054  0.11439453.86963
   0.18676  0.10897615.85327
   0.16409  0.10305526.66595
   0.14263  0.09669476.34756
   0.12243  0.08996404.26297
   0.10358  0.08292399.37543
   0.08613  0.07564399.31061
   0.07016  0.06819399.71521
   0.05571  0.06064405.33542
   0.04285  0.05305445.36166
   0.03160  0.04549409.23270
   0.02201  0.03803989.95154
   0.01413  0.03068*********
   0.00796  0.02334*********
   0.00354  0.01584-75.65283
   0.00089  0.00600 -9.32655
   0.00000  0.00000  0.54473
