DOUGLAS LA203A AIRFOIL                          
 Alfa =  13.00000 Re =   500000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.77540
   0.99394  0.00238514.39832
   0.98615  0.00442525.82599
   0.97667  0.00639583.64740
   0.96552  0.00821  0.03851
   0.95274  0.00984516.24091
   0.93839  0.01122413.13400
   0.92250  0.01230407.88803
   0.90514  0.01306410.57205
   0.88637  0.01345436.99200
   0.86625  0.01348*********
   0.84486  0.01309*********
   0.82226  0.01231689.29089
   0.79855  0.01115531.07849
   0.77379  0.00960486.42587
   0.74809  0.00769467.67340
   0.72152  0.00545458.57172
   0.69419  0.00292454.09760
   0.66619  0.00014452.46014
   0.63762 -0.00282452.68271
   0.60858 -0.00592454.53876
   0.57917 -0.00905457.77765
   0.54949 -0.01210462.43042
   0.51965 -0.01495467.66278
   0.48976 -0.01753473.76791
   0.45992 -0.01983481.16733
   0.43023 -0.02183489.70517
   0.40080 -0.02351499.62616
   0.37173 -0.02492511.24353
   0.34313 -0.02612526.31024
   0.31509 -0.02718545.55328
   0.28772 -0.02812571.62622
   0.26111 -0.02897608.49512
   0.23535 -0.02972659.76270
   0.21054 -0.03040741.32965
   0.18676 -0.03102879.91119
   0.16409 -0.03156*********
   0.14263 -0.03202*********
   0.12243 -0.03241*********
   0.10358 -0.03269*********
   0.08613 -0.03266*********
   0.07016 -0.03287*********
   0.05571 -0.03268-72.69062
   0.04285 -0.03221-31.54579
   0.03160 -0.03132-10.47322
   0.02201 -0.02964 -1.43013
   0.01413 -0.02652  0.89732
   0.00796 -0.02154  0.95178
   0.00354 -0.01514  0.87731
   0.00089 -0.00802  0.98845
   0.00000  0.00000 -2.84374
   1.00000  0.00000 -9.45527
   0.99394  0.00304563.03973
   0.98615  0.00588609.61353
   0.97667  0.00898581.32141
   0.96552  0.01241531.94641
   0.95274  0.01616-55.43982
   0.93839  0.02026410.70673
   0.92250  0.02470404.03418
   0.90514  0.02949403.96338
   0.88637  0.03463407.78940
   0.86625  0.04011406.10703
   0.84486  0.04594-54.82391
   0.82226  0.05209*********
   0.79855  0.05855678.55029
   0.77379  0.06529500.53485
   0.74809  0.07229461.32645
   0.72152  0.07999439.24731
   0.69419  0.08680433.62704
   0.66619  0.09406427.38214
   0.63762  0.10109423.94507
   0.60858  0.10764422.05832
   0.57917  0.11357421.21573
   0.54949  0.11877421.91333
   0.51965  0.12318423.09601
   0.48976  0.12674423.89673
   0.45992  0.12944425.77063
   0.43023  0.13122428.24142
   0.40080  0.13209431.29196
   0.37173  0.13207433.83179
   0.34313  0.13118438.52893
   0.31509  0.12944443.84918
   0.28772  0.12685451.56448
   0.26111  0.12342466.41544
   0.23535  0.11923482.95041
   0.21054  0.11439487.26987
   0.18676  0.10897*********
   0.16409  0.10305619.14734
   0.14263  0.09669532.42969
   0.12243  0.08996407.36096
   0.10358  0.08292399.58963
   0.08613  0.07564399.48926
   0.07016  0.06819400.12128
   0.05571  0.06064409.00781
   0.04285  0.05305476.81628
   0.03160  0.04549415.45352
   0.02201  0.03803*********
   0.01413  0.03068*********
   0.00796  0.02334*********
   0.00354  0.01584-42.43863
   0.00089  0.00600 -5.32404
   0.00000  0.00000  0.77540
