DOUGLAS LA203A AIRFOIL                          
 Alfa =  10.00000 Re =   500000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.89685
   0.99394  0.00238602.51288
   0.98615  0.00442638.44409
   0.97667  0.00639778.11505
   0.96552  0.00821 -0.03624
   0.95274  0.00984620.30542
   0.93839  0.01122421.75348
   0.92250  0.01230413.20505
   0.90514  0.01306417.56711
   0.88637  0.01345462.41672
   0.86625  0.01348*********
   0.84486  0.01309*********
   0.82226  0.01231*********
   0.79855  0.01115650.69629
   0.77379  0.00960553.61053
   0.74809  0.00769516.83136
   0.72152  0.00545499.71347
   0.69419  0.00292491.44458
   0.66619  0.00014488.40018
   0.63762 -0.00282488.72464
   0.60858 -0.00592492.00070
   0.57917 -0.00905497.81253
   0.54949 -0.01210506.28195
   0.51965 -0.01495515.93909
   0.48976 -0.01753527.39490
   0.45992 -0.01983541.56934
   0.43023 -0.02183558.31494
   0.40080 -0.02351578.32922
   0.37173 -0.02492602.56482
   0.34313 -0.02612635.36816
   0.31509 -0.02718679.69391
   0.28772 -0.02812744.55267
   0.26111 -0.02897847.09625
   0.23535 -0.02972*********
   0.21054 -0.03040*********
   0.18676 -0.03102*********
   0.16409 -0.03156*********
   0.14263 -0.03202*********
   0.12243 -0.03241*********
   0.10358 -0.03269*********
   0.08613 -0.03266*********
   0.07016 -0.03287-87.34829
   0.05571 -0.03268-44.10593
   0.04285 -0.03221-19.57558
   0.03160 -0.03132 -6.34802
   0.02201 -0.02964 -0.53303
   0.01413 -0.02652  0.95005
   0.00796 -0.02154  0.95112
   0.00354 -0.01514  0.89137
   0.00089 -0.00802  1.00140
   0.00000  0.00000 -1.13644
   1.00000  0.00000 -4.70697
   0.99394  0.00304696.61694
   0.98615  0.00588852.07202
   0.97667  0.00898759.34979
   0.96552  0.01241672.21381
   0.95274  0.01616-36.22694
   0.93839  0.02026417.71112
   0.92250  0.02470406.98376
   0.90514  0.02949406.87146
   0.88637  0.03463413.00278
   0.86625  0.04011410.31577
   0.84486  0.04594-35.11891
   0.82226  0.05209*********
   0.79855  0.05855*********
   0.77379  0.06529579.87048
   0.74809  0.07229503.80084
   0.72152  0.07999464.54617
   0.69419  0.08680454.94278
   0.66619  0.09406444.42844
   0.63762  0.10109438.71085
   0.60858  0.10764435.57935
   0.57917  0.11357434.16580
   0.54949  0.11877435.26056
   0.51965  0.12318437.13968
   0.48976  0.12674438.38895
   0.45992  0.12944441.39554
   0.43023  0.13122445.38504
   0.40080  0.13209450.34283
   0.37173  0.13207454.49066
   0.34313  0.13118462.25781
   0.31509  0.12944471.17709
   0.28772  0.12685484.36581
   0.26111  0.12342510.35736
   0.23535  0.11923541.39557
   0.21054  0.11439541.98596
   0.18676  0.10897*********
   0.16409  0.10305807.49188
   0.14263  0.09669640.77301
   0.12243  0.08996412.04858
   0.10358  0.08292399.90472
   0.08613  0.07564399.75302
   0.07016  0.06819400.71826
   0.05571  0.06064414.52148
   0.04285  0.05305532.13562
   0.03160  0.04549425.11948
   0.02201  0.03803*********
   0.01413  0.03068*********
   0.00796  0.02334-85.46325
   0.00354  0.01584-24.75601
   0.00089  0.00600 -2.95385
   0.00000  0.00000  0.89685
