DOUGLAS LA203A AIRFOIL                          
 Alfa =  11.00000 Re =   375000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.86138
   0.99394  0.00238563.34528
   0.98615  0.00442586.72717
   0.97667  0.00639684.62006
   0.96552  0.00821 -0.01163
   0.95274  0.00984572.59314
   0.93839  0.01122418.14166
   0.92250  0.01230410.98663
   0.90514  0.01306414.64188
   0.88637  0.01345451.53845
   0.86625  0.01348*********
   0.84486  0.01309*********
   0.82226  0.01231905.09363
   0.79855  0.01115595.48987
   0.77379  0.00960523.84271
   0.74809  0.00769495.41425
   0.72152  0.00545481.93634
   0.69419  0.00292475.37497
   0.66619  0.00014472.96347
   0.63762 -0.00282473.24719
   0.60858 -0.00592475.89447
   0.57917 -0.00905480.55957
   0.54949 -0.01210487.31699
   0.51965 -0.01495494.97595
   0.48976 -0.01753503.99664
   0.45992 -0.01983515.05841
   0.43023 -0.02183527.99213
   0.40080 -0.02351543.25964
   0.37173 -0.02492561.47382
   0.34313 -0.02612585.65869
   0.31509 -0.02718617.51080
   0.28772 -0.02812662.48468
   0.26111 -0.02897729.90619
   0.23535 -0.02972831.96088
   0.21054 -0.03040*********
   0.18676 -0.03102*********
   0.16409 -0.03156*********
   0.14263 -0.03202*********
   0.12243 -0.03241*********
   0.10358 -0.03269*********
   0.08613 -0.03266*********
   0.07016 -0.03287*********
   0.05571 -0.03268-52.61716
   0.04285 -0.03221-23.22489
   0.03160 -0.03132 -7.62030
   0.02201 -0.02964 -0.81005
   0.01413 -0.02652  0.93445
   0.00796 -0.02154  0.95131
   0.00354 -0.01514  0.88671
   0.00089 -0.00802  0.99869
   0.00000  0.00000 -1.65083
   1.00000  0.00000 -6.12724
   0.99394  0.00304636.06396
   0.98615  0.00588732.66864
   0.97667  0.00898675.23657
   0.96552  0.01241605.26038
   0.95274  0.01616-42.08714
   0.93839  0.02026414.78674
   0.92250  0.02470405.75830
   0.90514  0.02949405.66327
   0.88637  0.03463410.83063
   0.86625  0.04011408.56332
   0.84486  0.04594-41.10352
   0.82226  0.05209*********
   0.79855  0.05855870.75238
   0.77379  0.06529544.52069
   0.74809  0.07229485.48294
   0.72152  0.07999453.83377
   0.69419  0.08680445.95868
   0.66619  0.09406437.28204
   0.63762  0.10109432.53952
   0.60858  0.10764429.93906
   0.57917  0.11357428.76978
   0.54949  0.11877429.69891
   0.51965  0.12318431.28589
   0.48976  0.12674432.34845
   0.45992  0.12944434.87769
   0.43023  0.13122438.22498
   0.40080  0.13209442.37335
   0.37173  0.13207445.83676
   0.34313  0.13118452.28925
   0.31509  0.12944459.65643
   0.28772  0.12685470.46210
   0.26111  0.12342491.54034
   0.23535  0.11923515.99664
   0.21054  0.11439518.68463
   0.18676  0.10897*********
   0.16409  0.10305720.67029
   0.14263  0.09669591.88739
   0.12243  0.08996410.11298
   0.10358  0.08292399.77585
   0.08613  0.07564399.64502
   0.07016  0.06819400.47415
   0.05571  0.06064412.25012
   0.04285  0.05305508.02625
   0.03160  0.04549421.09161
   0.02201  0.03803*********
   0.01413  0.03068*********
   0.00796  0.02334*********
   0.00354  0.01584-30.04769
   0.00089  0.00600 -3.68314
   0.00000  0.00000  0.86138
